"Y","Enhanced_GVI_quantification","Transaction_including_the_first_floor_versus_not","Housing_age","Transaction_year","Condominium_versus_not","Apartment_versus_not","Studio_versus_not","Detached_House_versus_not","Storefront_versus_not","Commercial_building_versus_not","mrt_d","school_d","park_d"
59382,5.370251,0,44,107,0,0,0,0,0,1,517.3905191,288.7622714,40.55809556
148252,11.179216,0,43,107,0,1,0,0,0,0,682.3754292,279.5400772,123.6530518
141368,4.626027,0,36,107,0,1,0,0,0,0,419.2922081,399.1526272,230.1185341
121744,2.722311,0,47,107,0,1,0,0,0,0,187.234553,298.6635668,161.3303907
47063,13.690469,0,37,107,1,0,0,0,0,0,570.5879061,203.8023934,182.7266417
101921,12.803849,0,41,107,0,1,0,0,0,0,320.7429438,379.8498389,132.832482
144087,4.676517,0,36,107,0,0,0,0,0,0,1158.424758,123.5131092,128.4048301
103972,8.571727,0,48,107,0,1,0,0,0,0,1766.328999,214.3213875,130.879549
97387,9.791281,0,37,107,0,1,0,0,0,0,556.9558841,370.1853478,38.12793968
121771,7.305804,0,5,107,0,0,0,0,0,0,199.1240602,245.0584306,339.1038474
55734,33.612854,0,41,107,1,0,0,0,0,0,966.7948171,399.8638079,149.2458471
45964,3.996886,1,35,107,0,1,0,0,0,0,1828.829471,526.2743859,173.8102142
142395,5.282212,0,44,107,0,1,0,0,0,0,258.9593408,226.3198624,306.7404372
128031,12.31109,0,33,107,0,1,0,0,0,0,1045.064802,455.2108705,125.2576808
142411,19.270577,0,5,107,0,0,0,0,0,0,1719.933125,247.1261917,129.7538641
42373,13.097982,0,43,107,0,1,0,0,0,0,603.7067449,141.7368042,109.7193463
148210,19.750504,0,7,107,0,0,0,0,0,1,1538.466159,474.309341,239.0114717
131326,5.622199,0,27,107,1,0,0,0,0,0,313.1643512,395.6766923,101.2698473
145221,11.769251,0,12,107,0,0,0,0,0,0,464.7189795,194.9557931,143.6370328
114166,4.09951,0,32,107,0,1,0,0,0,0,725.061638,299.218401,175.4178192
94519,8.467983,0,38,107,1,0,0,0,0,0,882.100223,458.8402983,216.716664
148831,7.098614,0,26,107,0,0,0,0,0,1,161.4113354,373.0464439,101.9626761
120755,12.514894,0,42,107,0,1,0,0,0,0,548.5822791,231.0152738,131.1511771
144147,15.978333,0,32,107,0,0,0,0,0,0,1096.848246,106.3887375,321.8235957
134212,11.447645,1,34,107,0,1,0,0,0,0,943.0487061,134.6702316,153.0895838
102082,6.395084,0,1,107,0,0,0,0,0,0,425.2148106,179.5860071,68.82614093
142059,13.733487,0,2,107,1,0,0,0,0,0,430.6838825,181.4754852,257.0103293
130502,5.956116,0,4,107,0,0,0,0,0,0,1038.75802,206.2360878,283.9361549
136144,8.695087,0,46,107,0,1,0,0,0,0,536.4808955,207.8644355,125.7847389
102627,2.513153,0,1,107,0,0,0,0,0,0,464.6989768,210.8963777,106.3804755
107943,7.649986,0,44,107,0,1,0,0,0,0,470.993904,220.4820177,62.81528097
81867,23.746324,1,57,107,0,0,0,0,0,0,2460.105309,979.4517669,380.1317404
151265,7.982619,0,32,107,0,1,0,0,0,0,1079.582344,402.8006191,242.36290640000001
136909,23.277745,0,10,107,0,0,1,0,0,0,156.5540812,592.3192867,130.7416494
140093,10.598341,1,97,107,0,0,0,1,0,0,255.5180515,587.3750488,146.7680778
127261,6.489478,0,49,107,0,1,0,0,0,0,674.4143659,135.327881,139.3133208
115238,13.883689,0,36,107,0,1,0,0,0,0,499.5092728,422.2431832,129.5842636
122087,3.469087,0,38,107,0,1,0,0,0,0,161.0793355,194.7605929,171.7904188
111049,8.205285,0,39,107,0,0,1,0,0,0,375.6613124,326.1412242,115.8041138
113526,13.517604,0,34,107,1,0,0,0,0,0,2341.433969,995.7004712,334.6352014
149436,5.223929,0,40,107,0,1,0,0,0,0,1020.97516,102.6442276,174.3837542
113795,28.982911,0,23,107,0,1,0,0,0,0,774.6097097,460.0250941,259.1849775
