"Y","Enhanced_GVI_quantification","Transaction_including_the_first_floor_versus_not","Housing_age","Transaction_year","Condominium_versus_not","Apartment_versus_not","Studio_versus_not","Detached_House_versus_not","Storefront_versus_not","Commercial_building_versus_not","mrt_d","school_d","park_d"
296456,13.320849,0,1,108,0,0,0,0,0,0,124.376046,112.2807243,136.9469899
411815,16.867857,1,44,108,0,0,0,0,1,0,652.2402139,163.7784711,351.3609359
361957,7.605943,0,1,108,0,0,0,0,0,0,166.6307033,127.7713899,141.2190897
285826,12.279468,0,5,108,0,0,0,0,0,0,569.3076008,183.1607023,48.28451734
360802,1.567453,0,1,108,0,0,0,0,0,0,214.4325956,187.5270674,110.7072324
263583,8.212331,0,45,108,0,0,0,0,0,0,98.99183623,77.98308088,162.8015813
285734,12.279468,0,5,108,0,0,0,0,0,0,561.4631828,183.9383127,41.8181094
300601,17.193531,0,40,108,0,0,0,0,0,1,436.816405,159.9442679,93.09263474
377358,9.251687,1,37,108,0,0,0,0,1,0,158.969754,238.2515519,47.65152631
304321,10.354288,0,18,108,0,0,0,0,0,0,37.60738578,152.5139289,135.7070783
298687,6.891741,1,45,108,0,1,0,0,0,0,98.3670879,152.7743396,80.18505945
278232,5.661708,0,35,108,1,0,0,0,0,0,142.8004119,303.474504,230.0939197
312881,7.256409,0,45,108,1,0,0,0,0,0,362.217524,516.5332718,74.1295764
293351,3.593347,0,3,108,0,0,0,0,0,1,61.82635952,566.9715125,55.92609028
293291,18.698605,0,3,108,0,0,0,0,0,1,569.4909719,204.5102756,132.6203977
293316,18.698605,0,3,108,0,0,0,0,0,1,569.4909719,204.5102756,132.6203977
293588,18.698605,0,3,108,0,0,0,0,0,1,569.4909719,204.5102756,132.6203977
293536,18.698605,0,3,108,0,0,0,0,0,1,569.4909719,204.5102756,132.6203977
316764,8.719688,0,12,108,0,0,0,0,0,0,447.2519554,245.5100247,116.4210293
261074,5.281536,0,13,108,0,0,1,0,0,0,539.3663841,230.7694311,161.3360347
293245,18.698605,0,3,108,0,0,0,0,0,1,569.4909719,204.5102756,132.6203977
